"GEO_ID","NAME","GEO_ID_F","NAICS2017","NAICS2017_LABEL","NAICS2017_F","LFO","LFO_LABEL","EMPSZES","EMPSZES_LABEL","YEAR","ESTAB","ESTAB_F","PAYANN","PAYANN_F","PAYANN_N","PAYANN_N_F","PAYQTR1","PAYQTR1_F","PAYQTR1_N","PAYQTR1_N_F","EMP","EMP_F","EMP_N","EMP_N_F",
"0500000US55009","Brown County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55021","Columbia County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","5","null","259","null","J","J","53","null","J","J","12","null","J","J",
"0500000US55021","Columbia County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55025","Dane County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","45","null","5772","null","G","G","1242","null","G","G","289","null","G","G",
"0500000US55025","Dane County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","19","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55025","Dane County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","15","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55025","Dane County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","10","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55027","Dodge County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","204","null","J","J","48","null","J","J","17","null","G","G",
"0500000US55027","Dodge County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55029","Door County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","748","null","J","J","161","null","J","J","18","null","J","J",
"0500000US55031","Douglas County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","5","null","1843","null","H","H","438","null","G","G","101","null","G","G",
"0500000US55033","Dunn County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","261","null","G","G","34","null","H","H","24","null","J","J",
"0500000US55037","Florence County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","180","null","H","H","49","null","H","H","16","null","G","G",
"0500000US55037","Florence County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55039","Fond du Lac County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","68","null","H","H","14","null","J","J","7","null","G","G",
"0500000US55043","Grant County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","139","null","G","G","25","null","H","H","11","null","J","J",
"0500000US55043","Grant County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55051","Iron County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","463","null","J","J","98","null","J","J","26","null","J","J",
"0500000US55055","Jefferson County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","6","null","307","null","H","H","49","null","H","H","22","null","J","J",
"0500000US55055","Jefferson County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55059","Kenosha County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","13","null","896","null","G","G","211","null","G","G","51","null","H","H",
"0500000US55059","Kenosha County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","12","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55079","Milwaukee County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","102","null","11154","null","G","G","2314","null","G","G","402","null","H","H",
"0500000US55079","Milwaukee County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","80","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55079","Milwaukee County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","11","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55079","Milwaukee County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","8","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55079","Milwaukee County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","241","Establishments with 20 to 49 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55087","Outagamie County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","6","null","1169","null","H","H","368","null","H","H","81","null","H","H",
"0500000US55087","Outagamie County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55089","Ozaukee County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","454","null","G","G","117","null","G","G","33","null","G","G",
"0500000US55093","Pierce County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","6","null","211","null","H","H","41","null","J","J","17","null","G","G",
"0500000US55093","Pierce County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55095","Polk County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","736","null","H","H","242","null","H","H","35","null","H","H",
"0500000US55097","Portage County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","280","null","G","G","63","null","G","G","16","null","J","J",
"0500000US55101","Racine County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","23","null","2749","null","G","G","360","null","G","G","70","null","H","H",
"0500000US55101","Racine County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","20","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55105","Rock County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","14","null","899","null","G","G","198","null","G","G","63","null","H","H",
"0500000US55105","Rock County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","9","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55105","Rock County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US55109","St. Croix County, Wisconsin","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","17","null","1963","null","G","G","439","null","G","G","88","null","H","H",
